Date,Open,High,Low,Close,Adj Close,Volume
2017-05-03,69.870003,69.980003,69.050003,69.370003,65.356956,377900
2017-05-04,69.400002,69.489998,69.080002,69.169998,65.168526,328500
2017-05-05,69.339996,69.550003,68.529999,68.910004,64.923561,501400
2017-05-08,68.699997,68.830002,68.230003,68.379997,64.424225,517600
2017-05-09,68.430000,68.620003,68.160004,68.360001,64.405380,518000
2017-05-10,69.400002,71.559998,69.400002,70.760002,66.666550,1037700
2017-05-11,70.690002,70.949997,70.290001,70.800003,66.704231,550500
2017-05-12,70.750000,71.330002,70.419998,71.070000,66.958611,498500
2017-05-15,71.269997,72.209999,71.180000,72.040001,67.872490,567700
2017-05-16,72.040001,73.129997,71.839996,73.050003,68.824059,686300
2017-05-17,73.050003,73.349998,72.120003,72.500000,68.305878,706000
2017-05-18,72.349998,73.010002,72.120003,72.330002,68.145729,774100
2017-05-19,72.550003,73.559998,72.430000,73.349998,69.106705,458600
2017-05-22,73.620003,74.620003,73.589996,74.139999,69.851006,610700
2017-05-23,74.150002,74.519997,73.410004,74.110001,69.822754,448100
2017-05-24,73.900002,74.940002,73.900002,74.879997,70.548203,474600
2017-05-25,75.000000,76.029999,74.790001,75.779999,71.396133,498500
2017-05-26,75.559998,75.879997,75.160004,75.160004,70.812012,424000
2017-05-30,74.949997,75.690002,74.750000,75.239998,70.887367,485400
2017-05-31,75.480003,75.980003,74.989998,75.889999,71.499771,1089000
2017-06-01,76.000000,77.389999,75.970001,77.389999,72.912994,657700
2017-06-02,77.430000,78.000000,77.269997,77.650002,73.157967,566200
2017-06-05,77.690002,77.690002,76.830002,76.879997,72.432503,470400
2017-06-06,76.570000,77.010002,75.690002,75.849998,71.462082,795200
2017-06-07,76.070000,76.370003,75.730003,76.080002,71.678780,419900
2017-06-08,76.000000,76.129997,74.629997,74.739998,70.416313,651000
2017-06-09,74.750000,75.239998,73.550003,74.239998,69.945221,692000
2017-06-12,74.099998,74.500000,73.570000,74.500000,70.190170,369600
2017-06-13,74.559998,75.190002,74.410004,75.190002,71.155472,277700
2017-06-14,75.250000,75.669998,74.669998,75.160004,71.127068,252700
2017-06-15,74.370003,75.790001,74.250000,75.699997,71.638092,306200
2017-06-16,75.489998,75.790001,75.129997,75.360001,71.316330,1444600
2017-06-19,75.870003,76.129997,75.540001,76.050003,71.969299,342300
2017-06-20,76.010002,76.230003,75.639999,75.650002,71.590767,282100
2017-06-21,75.919998,76.199997,75.550003,75.919998,71.846298,461900
2017-06-22,75.989998,76.339996,75.250000,76.209999,72.120712,386200
2017-06-23,76.360001,77.019997,76.279999,76.440002,72.338387,478700
2017-06-26,76.610001,76.800003,76.190002,76.529999,72.423561,248000
2017-06-27,76.260002,76.360001,75.570000,75.580002,71.524529,319600
2017-06-28,75.860001,76.290001,75.430000,76.019997,71.940910,287900
2017-06-29,75.949997,76.150002,74.440002,75.080002,71.051346,412900
2017-06-30,75.330002,76.070000,75.129997,75.559998,71.505600,361300
2017-07-03,75.739998,76.160004,75.099998,75.209999,71.174385,191600
2017-07-05,75.279999,76.309998,75.250000,75.620003,71.562393,319400
2017-07-06,75.209999,75.290001,74.370003,74.489998,70.493004,434300
2017-07-07,74.489998,75.379997,74.300003,75.230003,71.193321,310300
2017-07-10,75.110001,75.430000,74.669998,74.769997,70.757973,486900
2017-07-11,74.760002,74.760002,73.910004,74.519997,70.521408,345000
2017-07-12,75.099998,75.680000,75.099998,75.320000,71.278465,291100
2017-07-13,75.470001,75.620003,74.660004,74.820000,70.805305,330100
2017-07-14,75.000000,75.529999,75.000000,75.209999,71.174385,270000
2017-07-17,75.279999,75.440002,74.470001,74.800003,70.786385,319600
2017-07-18,74.610001,74.989998,74.279999,74.610001,70.606567,316700
2017-07-19,74.980003,75.559998,74.440002,75.529999,71.477219,343700
2017-07-20,75.629997,75.730003,75.129997,75.250000,71.212219,294300
2017-07-21,74.930000,75.430000,74.830002,75.260002,71.221695,336200
2017-07-24,75.279999,76.070000,75.099998,75.989998,71.912506,335600
2017-07-25,76.089996,76.870003,75.860001,76.660004,72.546585,649600
2017-07-26,76.650002,76.870003,76.059998,76.080002,71.997704,284400
2017-07-27,76.379997,76.440002,75.019997,75.500000,71.448814,444600
2017-07-28,75.550003,75.750000,75.269997,75.459999,71.410965,376100
2017-07-31,75.680000,76.089996,75.199997,75.860001,71.789490,349200
2017-08-01,76.190002,76.540001,76.059998,76.480003,72.376228,245100
2017-08-02,76.300003,76.300003,75.500000,75.709999,71.647552,322000
2017-08-03,75.699997,76.339996,75.449997,76.339996,72.243752,363000
2017-08-04,76.459999,76.459999,75.300003,75.660004,71.600227,327900
2017-08-07,75.750000,76.099998,75.220001,75.599998,71.543457,322700
2017-08-08,75.459999,75.599998,74.790001,75.059998,71.032417,360700
2017-08-09,74.779999,75.190002,74.360001,74.650002,70.644424,659600
2017-08-10,72.959999,73.650002,71.580002,72.279999,68.401604,1124600
2017-08-11,71.839996,74.370003,71.839996,74.269997,70.284813,785600
2017-08-14,75.080002,75.820000,74.360001,75.730003,71.666489,443700
2017-08-15,75.809998,76.360001,75.559998,76.080002,71.997704,331000
2017-08-16,76.099998,77.419998,75.889999,77.089996,72.953491,428700
2017-08-17,77.089996,77.639999,76.410004,76.459999,72.357300,584800
2017-08-18,76.309998,76.940002,75.889999,76.300003,72.205887,614800
2017-08-21,76.199997,76.839996,76.059998,76.400002,72.300529,455800
2017-08-22,76.620003,76.940002,76.209999,76.889999,72.764236,442700
2017-08-23,76.650002,77.370003,76.269997,76.959999,72.830482,473400
2017-08-24,77.230003,77.290001,76.550003,76.589996,72.480331,493000
2017-08-25,76.879997,77.160004,76.500000,76.870003,72.745293,550400
2017-08-28,77.050003,77.220001,76.620003,76.910004,72.783165,320400
2017-08-29,76.650002,77.150002,76.449997,76.779999,72.660126,403800
2017-08-30,76.730003,76.900002,76.290001,76.760002,72.641212,336700
2017-08-31,76.919998,78.239998,76.709999,78.129997,73.937698,664300
2017-09-01,78.139999,78.250000,77.470001,78.010002,73.824142,299000
2017-09-05,77.750000,78.440002,77.570000,78.300003,74.098579,688500
2017-09-06,78.510002,78.669998,77.849998,78.540001,74.325714,455100
2017-09-07,78.730003,79.489998,78.730003,79.070000,74.827271,435100
2017-09-08,78.940002,79.370003,78.540001,79.080002,74.836723,420400
2017-09-11,79.519997,80.160004,79.050003,80.160004,75.858772,495800
2017-09-12,80.309998,80.480003,79.320000,80.480003,76.161621,383300
2017-09-13,80.199997,80.389999,79.209999,79.550003,75.281502,483700
2017-09-14,79.150002,79.370003,78.529999,79.300003,75.390831,409600
2017-09-15,79.220001,79.529999,78.879997,79.160004,75.257729,820700
2017-09-18,79.309998,79.500000,78.800003,78.820000,74.934502,369300
2017-09-19,78.970001,79.199997,78.440002,79.110001,75.210197,487800
2017-09-20,79.169998,79.750000,79.150002,79.690002,75.761612,261200
2017-09-21,79.639999,79.879997,79.269997,79.870003,75.932739,346300
2017-09-22,79.769997,80.930000,79.669998,80.930000,76.940468,340300
2017-09-25,80.900002,81.730003,80.739998,81.559998,77.539413,488200
2017-09-26,81.879997,82.019997,81.320000,81.339996,77.330276,352300
2017-09-27,81.639999,81.849998,81.019997,81.180000,77.178162,529200
2017-09-28,81.160004,81.389999,80.300003,80.620003,76.645760,376000
2017-09-29,80.599998,81.300003,80.570000,80.820000,76.835899,396100
2017-10-02,80.760002,81.190002,80.699997,81.099998,77.102097,420800
2017-10-03,81.209999,82.099998,80.730003,81.709999,77.682030,709000
2017-10-04,81.870003,81.870003,81.400002,81.709999,77.682030,396200
2017-10-05,81.599998,81.830002,81.459999,81.690002,77.663025,611400
2017-10-06,81.650002,81.809998,81.290001,81.680000,77.653503,351100
2017-10-09,81.730003,82.330002,81.690002,82.110001,78.062309,333700
2017-10-10,82.400002,82.540001,81.730003,81.949997,77.910187,378200
2017-10-11,82.000000,82.269997,81.709999,82.000000,77.957726,401000
2017-10-12,82.000000,82.769997,81.800003,82.209999,78.157364,417500
2017-10-13,82.489998,82.800003,82.440002,82.589996,78.518639,237200
2017-10-16,82.739998,83.099998,82.610001,83.099998,79.003510,346000
2017-10-17,83.099998,83.269997,82.529999,82.989998,78.898933,256300
2017-10-18,83.190002,83.730003,83.139999,83.610001,79.488365,365800
2017-10-19,83.250000,83.849998,83.120003,83.669998,79.545418,241900
2017-10-20,84.239998,84.580002,84.040001,84.360001,80.201401,287800
2017-10-23,84.360001,84.589996,84.239998,84.330002,80.172882,185800
2017-10-24,84.360001,84.699997,84.070000,84.379997,80.220413,274200
2017-10-25,84.400002,84.559998,83.809998,84.260002,80.106331,315100
2017-10-26,84.580002,85.290001,84.550003,85.080002,80.885895,277700
2017-10-27,85.580002,85.970001,84.809998,85.949997,81.713028,373800
2017-10-30,85.959999,85.959999,85.199997,85.639999,81.418304,286900
2017-10-31,85.690002,86.220001,85.519997,85.919998,81.684502,412100
2017-11-01,86.139999,86.720001,85.879997,86.419998,82.159859,401700
2017-11-02,86.209999,86.550003,86.070000,86.260002,82.007729,339000
2017-11-03,86.500000,87.099998,86.290001,86.839996,82.559143,266800
2017-11-06,86.839996,87.709999,86.839996,87.160004,82.863365,462900
2017-11-07,87.239998,87.500000,86.839996,87.370003,83.063019,383500
2017-11-08,88.120003,91.750000,88.120003,90.480003,86.019707,1142500
2017-11-09,90.750000,90.750000,87.349998,87.830002,83.500336,966600
2017-11-10,87.690002,88.760002,87.500000,88.449997,84.089783,638400
2017-11-13,88.339996,88.680000,87.449997,87.580002,83.262672,813700
2017-11-14,87.430000,89.750000,86.800003,89.709999,85.287666,833100
2017-11-15,89.559998,89.849998,88.430000,88.720001,84.346481,427300
2017-11-16,89.000000,89.250000,88.440002,88.660004,84.289429,786400
2017-11-17,88.489998,89.300003,88.410004,89.250000,84.850349,570000
2017-11-20,89.720001,89.949997,89.309998,89.820000,85.392242,681700
2017-11-21,90.379997,91.050003,89.739998,90.699997,86.228867,576500
2017-11-22,90.699997,90.989998,88.400002,88.750000,84.374992,679800
2017-11-24,88.910004,89.500000,88.809998,89.339996,84.935890,255100
2017-11-27,89.430000,89.540001,88.949997,89.040001,84.650688,465900
2017-11-28,89.400002,90.230003,89.389999,90.209999,85.763016,559400
2017-11-29,90.470001,90.599998,88.820000,89.120003,84.726753,592500
2017-11-30,89.500000,90.470001,89.150002,90.260002,85.810570,1555600
2017-12-01,90.110001,90.599998,88.779999,90.129997,85.686951,498000
2017-12-04,90.809998,91.080002,89.870003,90.169998,85.724968,503500
2017-12-05,88.779999,90.059998,88.120003,88.559998,84.194351,695200
2017-12-06,88.269997,89.379997,88.129997,88.650002,84.279922,434700
2017-12-07,88.750000,89.360001,88.519997,89.269997,84.869347,452400
2017-12-08,89.629997,90.150002,89.339996,89.529999,85.116524,427000
2017-12-11,89.309998,89.930000,89.309998,89.800003,85.373230,470400
2017-12-12,89.669998,89.919998,89.250000,89.379997,84.973930,464800
2017-12-13,89.349998,90.519997,89.220001,89.480003,85.069008,465300
2017-12-14,89.250000,89.690002,88.540001,88.839996,84.806473,415100
2017-12-15,89.029999,90.129997,89.029999,90.029999,85.942459,795200
2017-12-18,90.489998,91.339996,90.040001,90.919998,86.792053,872900
2017-12-19,90.889999,91.580002,90.510002,91.160004,87.021156,434800
2017-12-20,91.459999,91.879997,90.800003,91.160004,87.021156,510200
2017-12-21,91.519997,92.440002,91.480003,91.610001,87.450714,411600
2017-12-22,91.940002,91.940002,90.779999,90.949997,86.820679,351800
2017-12-26,91.000000,91.230003,90.650002,90.860001,86.734772,181900
2017-12-27,90.849998,91.160004,90.680000,90.830002,86.706139,197700
2017-12-28,91.230003,91.230003,90.459999,90.879997,86.753853,235700
2017-12-29,90.989998,91.410004,90.550003,90.580002,86.467499,292100
2018-01-02,90.720001,91.199997,90.430000,90.800003,86.677498,571100
2018-01-03,90.709999,91.110001,90.379997,90.720001,86.601128,414700
2018-01-04,90.989998,91.980003,90.989998,91.440002,87.288452,349100
2018-01-05,91.820000,92.650002,91.690002,92.559998,88.357590,258800
2018-01-08,92.550003,93.660004,92.489998,93.129997,88.901703,439000
2018-01-09,93.190002,93.830002,92.889999,93.309998,89.073532,451700
2018-01-10,93.120003,93.620003,91.889999,92.980003,88.758522,402200
2018-01-11,93.199997,93.550003,92.620003,93.449997,89.207184,455600
2018-01-12,93.639999,94.309998,93.070000,94.040001,89.770393,361600
2018-01-16,94.410004,94.639999,93.610001,94.070000,89.799026,375700
2018-01-17,94.459999,95.480003,94.220001,95.180000,90.858627,298000
2018-01-18,95.239998,95.470001,94.900002,95.129997,90.810913,360600
2018-01-19,95.370003,96.000000,95.199997,95.930000,91.574585,289300
2018-01-22,95.900002,97.000000,95.900002,96.860001,92.462372,587500
2018-01-23,96.730003,97.540001,96.449997,96.650002,92.261902,276000
2018-01-24,96.879997,97.150002,95.730003,96.180000,91.813240,275600
2018-01-25,96.500000,96.760002,96.029999,96.379997,92.004158,295000
2018-01-26,96.449997,97.510002,95.830002,97.430000,93.006485,262200
2018-01-29,97.080002,97.519997,96.790001,96.820000,92.424164,377500
2018-01-30,96.500000,97.389999,96.419998,96.419998,92.042336,421800
2018-01-31,96.580002,96.779999,95.720001,96.410004,92.032799,549400
2018-02-01,96.290001,96.599998,95.379997,96.180000,91.813240,407800
2018-02-02,95.489998,96.250000,94.769997,94.769997,90.467247,390900
2018-02-05,94.000000,94.580002,90.620003,90.620003,86.505676,680800
2018-02-06,89.199997,91.519997,87.510002,90.870003,86.744324,843600
2018-02-07,90.800003,92.110001,90.419998,91.639999,87.479362,648900
2018-02-08,94.010002,94.500000,90.730003,90.739998,86.620216,850200
2018-02-09,91.779999,92.660004,89.500000,92.190002,88.004395,902500
2018-02-12,91.800003,94.639999,91.680000,93.879997,89.617668,1341400
2018-02-13,93.750000,95.879997,93.370003,95.489998,91.154564,1079100
2018-02-14,95.470001,97.430000,95.010002,97.339996,92.920570,747300
2018-02-15,98.010002,99.029999,96.839996,99.000000,94.505203,662600
2018-02-16,99.220001,99.220001,98.220001,98.779999,94.295189,684900
2018-02-20,98.239998,99.440002,97.940002,98.589996,94.113808,720700
2018-02-21,98.599998,100.750000,98.480003,99.139999,94.638855,750900
2018-02-22,99.489998,100.480003,98.959999,99.849998,95.316605,911800
2018-02-23,100.180000,101.400002,99.769997,101.379997,96.777145,668800
2018-02-26,101.449997,101.980003,100.209999,100.970001,96.385757,811600
2018-02-27,101.050003,102.199997,100.769997,100.809998,96.233025,698900
2018-02-28,101.070000,101.779999,100.300003,100.379997,95.822540,713800
2018-03-01,100.529999,100.559998,98.699997,99.489998,94.972946,612200
2018-03-02,98.639999,102.410004,98.540001,102.339996,97.693550,994200
2018-03-05,101.779999,103.529999,101.050003,103.320000,98.629059,1338000
2018-03-06,103.889999,105.580002,103.089996,105.550003,100.757820,1004200
2018-03-07,104.830002,106.750000,104.449997,106.070000,101.254204,1030900
2018-03-08,106.559998,106.940002,105.820000,106.779999,101.931969,607100
2018-03-09,107.239998,108.470001,107.019997,108.349998,103.430695,670500
2018-03-12,108.660004,108.980003,107.820000,108.570000,103.640694,454500
2018-03-13,108.910004,109.129997,107.760002,108.370003,103.449791,832300
2018-03-14,108.529999,108.849998,107.739998,107.809998,103.263008,1238600
2018-03-15,107.919998,108.029999,106.589996,107.120003,102.602112,1287700
2018-03-16,107.330002,108.000000,106.980003,107.279999,102.755363,2663600
2018-03-19,106.800003,107.110001,105.949997,106.919998,102.410553,986400
2018-03-20,106.959999,109.190002,106.959999,108.900002,104.307037,1147700
2018-03-21,108.910004,109.089996,108.110001,108.730003,104.144211,465200
2018-03-22,108.010002,108.750000,106.330002,106.330002,101.845428,596400
2018-03-23,106.510002,107.580002,104.559998,104.690002,100.274612,833300
2018-03-26,105.750000,108.230003,105.300003,108.000000,103.444992,607000
2018-03-27,108.820000,109.089996,106.629997,107.339996,102.812836,1066200
2018-03-28,107.330002,107.580002,106.150002,107.139999,102.621269,852400
2018-03-29,107.769997,110.050003,106.970001,109.690002,105.063713,953800
2018-04-02,109.110001,110.000000,106.169998,107.510002,102.975662,1278000
2018-04-03,109.110001,109.110001,106.599998,107.989998,103.435417,1204100
2018-04-04,106.519997,108.690002,106.089996,108.580002,104.000534,772300
2018-04-05,109.029999,109.330002,108.309998,109.010002,104.412407,684700
2018-04-06,108.279999,108.809998,105.879997,106.550003,102.056152,501900
2018-04-09,107.059998,108.519997,106.860001,106.889999,102.381805,526500
2018-04-10,108.250000,108.599998,107.239998,108.150002,103.588661,706300
2018-04-11,107.489998,108.519997,106.970001,107.230003,102.707481,722000
2018-04-12,107.489998,107.970001,107.199997,107.199997,102.678741,583400
2018-04-13,107.680000,107.680000,106.180000,107.029999,102.515907,395600
2018-04-16,107.449997,109.709999,107.320000,109.709999,105.082870,924000
2018-04-17,110.150002,112.400002,109.970001,112.120003,107.391235,944900
2018-04-18,112.080002,112.589996,111.580002,111.699997,106.988937,714200
2018-04-19,111.260002,112.320000,110.550003,110.959999,106.280151,425400
2018-04-20,110.989998,111.290001,109.449997,109.849998,105.216965,432700
2018-04-23,110.300003,110.610001,109.379997,109.809998,105.178650,395300
2018-04-24,110.589996,110.790001,107.820000,108.790001,104.201683,502400
2018-04-25,108.449997,108.620003,106.730003,107.360001,102.831985,660200
2018-04-26,108.169998,108.889999,107.550003,108.129997,103.569511,749500
2018-04-27,108.080002,108.349998,107.010002,107.410004,102.879883,552100
2018-04-30,107.750000,108.489998,107.059998,107.209999,102.688309,539700
2018-05-01,107.199997,108.279999,106.620003,108.010002,103.454575,717700
2018-05-02,108.029999,108.400002,106.570000,107.389999,102.860725,524800
2018-05-03,107.000000,108.180000,106.510002,107.809998,103.263008,742800
2018-05-04,107.300003,109.169998,106.610001,108.570000,103.990952,704400
2018-05-07,108.599998,109.000000,107.519997,108.449997,103.876022,928800
2018-05-08,109.000000,114.190002,108.970001,112.199997,107.467842,1463700
2018-05-09,112.599998,114.430000,112.209999,113.879997,109.077003,984500
2018-05-10,114.730003,117.290001,114.349998,117.269997,112.324013,967100
2018-05-11,117.260002,118.339996,116.900002,117.519997,112.563469,1023100
2018-05-14,117.540001,118.360001,115.919998,116.029999,111.136314,784000
2018-05-15,115.430000,116.000000,114.889999,115.610001,110.734039,906900
2018-05-16,115.790001,115.970001,114.889999,115.089996,110.235962,921500
2018-05-17,115.010002,115.250000,113.360001,113.809998,109.009941,959500
2018-05-18,113.830002,115.040001,113.830002,114.760002,109.919884,760700
2018-05-21,115.269997,116.000000,114.610001,115.540001,110.666992,793000
2018-05-22,115.739998,115.989998,114.040001,114.309998,109.488861,629300
2018-05-23,113.900002,116.059998,113.699997,116.029999,111.136314,542500
2018-05-24,116.040001,118.129997,115.639999,116.250000,111.347031,611100
2018-05-25,116.300003,117.669998,115.879997,115.910004,111.021393,771300
2018-05-29,115.250000,115.779999,113.900002,114.180000,109.364349,1006900
2018-05-30,115.010002,116.559998,115.010002,116.180000,111.279999,733200
2018-05-31,116.449997,116.879997,115.320000,115.449997,110.580780,932000
2018-06-01,116.300003,116.849998,116.010002,116.279999,111.375778,757800
2018-06-04,116.660004,118.290001,116.650002,117.860001,112.889130,700700
2018-06-05,117.830002,118.669998,117.629997,117.790001,112.822090,1127800
2018-06-06,117.800003,119.650002,117.570000,119.629997,114.584488,940200
2018-06-07,119.629997,119.750000,117.849998,118.769997,113.760757,765100
2018-06-08,118.809998,119.989998,118.730003,119.400002,114.364189,756800
2018-06-11,118.150002,118.910004,117.120003,117.320000,112.371902,1811600
2018-06-12,117.290001,117.519997,115.849998,116.230003,111.327904,1342900
2018-06-13,116.690002,117.150002,113.809998,115.739998,110.858559,2019600
2018-06-14,115.430000,116.260002,114.459999,114.889999,110.392532,1856000
2018-06-15,114.860001,115.970001,114.029999,114.379997,109.902504,25107800
2018-06-18,114.080002,116.620003,113.599998,116.459999,111.901085,2580400
2018-06-19,115.459999,116.260002,114.580002,116.160004,111.612816,1446600
2018-06-20,116.379997,117.400002,116.300003,116.910004,112.333473,718000
2018-06-21,117.139999,117.970001,116.639999,116.790001,112.218155,831800
2018-06-22,117.199997,117.459999,115.949997,116.480003,111.920311,1569600
2018-06-25,116.339996,116.400002,113.849998,114.459999,109.979355,839300
2018-06-26,115.120003,115.910004,114.389999,114.970001,110.469406,800000
2018-06-27,115.570000,116.360001,113.209999,113.209999,108.778297,871100
2018-06-28,113.330002,114.779999,113.330002,114.529999,110.046623,654400
2018-06-29,114.769997,116.059998,114.220001,115.099998,110.594315,1353500
2018-07-02,114.510002,115.989998,114.489998,115.910004,111.372620,572300
2018-07-03,116.550003,117.059998,115.720001,116.209999,111.660851,412000
2018-07-05,116.739998,117.339996,115.279999,115.900002,111.363007,732300
2018-07-06,115.900002,116.839996,115.559998,116.589996,112.025986,661300
2018-07-09,116.959999,117.529999,116.639999,117.339996,112.746628,600400
2018-07-10,117.540001,117.940002,116.849998,117.300003,112.708206,618400
2018-07-11,116.730003,117.849998,116.709999,117.500000,112.900375,658200
2018-07-12,117.919998,119.470001,117.839996,119.400002,114.725983,978400
2018-07-13,119.250000,119.779999,117.879997,117.970001,113.351967,502500
2018-07-16,118.059998,118.620003,117.559998,117.720001,113.111755,630400
2018-07-17,117.330002,118.529999,117.190002,118.260002,113.630623,732800
2018-07-18,118.110001,118.220001,117.080002,118.169998,113.544144,1560700
2018-07-19,118.050003,119.080002,117.580002,118.690002,114.043785,877200
2018-07-20,118.559998,119.000000,117.849998,118.500000,113.861214,587200
2018-07-23,118.550003,118.949997,117.980003,118.900002,114.245560,516600
2018-07-24,119.349998,119.669998,117.660004,118.150002,113.524925,660600
2018-07-25,118.400002,120.000000,117.580002,119.959999,115.264069,547700
2018-07-26,120.000000,120.650002,119.260002,119.379997,114.706764,383300
2018-07-27,119.769997,119.980003,116.610001,117.320000,112.727409,395500
2018-07-30,117.099998,117.099998,112.360001,113.099998,108.672607,680600
2018-07-31,113.489998,113.940002,112.230003,112.980003,108.557320,1245000
2018-08-01,112.980003,113.580002,111.650002,112.559998,108.153748,1173700
2018-08-02,112.339996,114.669998,112.120003,114.510002,110.027405,884700
2018-08-03,114.550003,115.029999,113.550003,114.989998,110.488602,484800
2018-08-06,114.989998,116.250000,114.769997,116.199997,111.651253,1208600
2018-08-07,119.120003,129.750000,118.000000,129.169998,124.113533,2981900
2018-08-08,129.839996,130.839996,128.500000,129.449997,124.382584,1107500
2018-08-09,130.089996,131.210007,129.110001,129.729996,124.651611,927000
2018-08-10,129.160004,130.779999,128.960007,129.369995,124.305695,694200
2018-08-13,129.419998,131.169998,128.960007,129.020004,123.969406,785800
2018-08-14,129.289993,130.580002,128.529999,130.100006,125.007126,701100
2018-08-15,129.520004,130.070007,128.550003,129.860001,124.776520,654700
2018-08-16,130.919998,132.759995,130.139999,132.309998,127.130623,877200
2018-08-17,132.009995,133.300003,131.750000,133.229996,128.014603,1614000
2018-08-20,133.809998,134.479996,132.850006,133.320007,128.101089,703600
2018-08-21,133.660004,134.639999,132.660004,132.850006,127.649490,659200
2018-08-22,132.389999,132.940002,131.630005,132.720001,127.524567,503600
2018-08-23,132.309998,133.570007,132.089996,133.220001,128.005005,703900
2018-08-24,133.410004,134.679993,132.910004,134.330002,129.071518,371400
2018-08-27,134.750000,135.130005,133.789993,133.869995,128.629532,560600
2018-08-28,134.009995,134.220001,132.630005,133.110001,127.899284,491900
2018-08-29,134.139999,135.649994,133.210007,135.350006,130.051620,995600
2018-08-30,135.300003,135.539993,133.910004,134.649994,129.379013,574300
2018-08-31,134.570007,135.360001,134.199997,135.139999,129.849823,616600
2018-09-04,135.250000,136.759995,133.490005,136.619995,131.271912,890800
2018-09-05,137.320007,137.669998,134.149994,135.639999,130.330246,730100
2018-09-06,135.570007,137.080002,134.850006,136.979996,131.617798,689200
2018-09-07,136.660004,137.860001,135.770004,136.199997,130.868347,700700
2018-09-10,136.339996,137.050003,135.460007,136.830002,131.473663,582200
2018-09-11,136.669998,137.589996,136.100006,136.710007,131.358398,626800
2018-09-12,136.789993,137.199997,135.809998,136.820007,131.464050,519900
2018-09-13,137.050003,137.779999,136.410004,136.860001,131.502487,754000
2018-09-14,136.979996,138.240005,136.029999,137.720001,132.328812,551500
2018-09-17,137.339996,137.919998,134.619995,134.789993,129.971237,554200
2018-09-18,134.970001,135.779999,134.660004,135.350006,130.511215,578000
2018-09-19,134.899994,135.839996,132.089996,132.660004,127.917419,751800
2018-09-20,133.259995,133.369995,131.600006,132.990005,128.235611,942500
2018-09-21,133.279999,134.479996,131.160004,132.649994,127.907768,1371800
2018-09-24,131.800003,133.910004,131.119995,133.460007,128.688797,610400
2018-09-25,133.889999,134.610001,133.160004,134.149994,129.354126,600300
2018-09-26,134.320007,134.929993,132.089996,132.289993,127.560616,821500
2018-09-27,132.289993,133.210007,130.830002,131.240005,126.548149,877700
2018-09-28,131.210007,133.039993,131.039993,131.949997,127.232765,1102000
2018-10-01,132.649994,133.699997,129.580002,130.070007,125.419983,913700
2018-10-02,130.149994,130.479996,127.949997,129.580002,124.947510,574900
2018-10-03,130.000000,130.360001,129.059998,129.720001,125.082497,634900
2018-10-04,129.759995,129.789993,127.029999,127.570000,123.009361,575600
2018-10-05,127.599998,128.539993,125.589996,126.900002,122.363312,676100
2018-10-08,126.489998,127.000000,123.370003,125.160004,120.685516,1025100
2018-10-09,124.809998,126.040001,123.099998,125.589996,121.100143,720500
2018-10-10,125.260002,125.550003,118.629997,118.849998,114.601097,904000
2018-10-11,118.370003,119.650002,115.419998,115.730003,111.592636,1158800
2018-10-12,118.400002,118.910004,116.070000,117.349998,113.154732,1484700
2018-10-15,117.320000,117.440002,115.699997,115.750000,111.611931,957700
2018-10-16,116.669998,118.820000,115.809998,118.650002,114.408257,1438500
2018-10-17,118.639999,119.269997,117.510002,118.809998,114.562538,679400
2018-10-18,118.629997,119.589996,117.220001,118.589996,114.350395,941700
2018-10-19,119.160004,120.540001,116.870003,116.959999,112.778664,645600
2018-10-22,117.529999,119.309998,116.750000,118.279999,114.051476,522300
2018-10-23,116.620003,117.629997,114.169998,116.879997,112.701530,788800
2018-10-24,116.580002,117.919998,112.239998,112.480003,108.458817,801900
2018-10-25,114.099998,117.470001,113.419998,116.620003,112.450836,949100
2018-10-26,114.300003,116.349998,113.459999,114.190002,110.107689,936600
2018-10-29,115.620003,116.720001,111.360001,113.300003,109.249519,1472000
2018-10-30,113.699997,115.269997,112.839996,114.250000,110.165550,701300
2018-10-31,116.029999,118.500000,115.540001,116.940002,112.759384,759700
2018-11-01,117.209999,117.400002,115.110001,116.709999,112.537613,665600
2018-11-02,117.070000,119.360001,115.580002,116.309998,112.151901,756900
2018-11-05,116.709999,117.440002,115.050003,116.580002,112.412239,875100
2018-11-06,118.220001,119.889999,102.510002,105.269997,101.506592,3074600
2018-11-07,106.330002,109.419998,106.290001,108.680000,104.794685,2026500
2018-11-08,108.459999,108.940002,106.410004,107.519997,103.676163,1186000
2018-11-09,106.400002,107.730003,105.589996,107.209999,103.377228,1252000
2018-11-12,107.160004,108.750000,106.019997,106.239998,102.441902,1271600
2018-11-13,106.470001,107.599998,104.930000,105.419998,101.651215,1130000
2018-11-14,106.230003,107.290001,104.820000,105.500000,101.728363,1226000
2018-11-15,104.959999,106.629997,103.940002,105.889999,102.104416,1092300
2018-11-16,105.339996,106.430000,104.720001,104.720001,100.976250,1923600
2018-11-19,104.830002,105.279999,100.750000,101.160004,97.543526,1174500
2018-11-20,98.110001,100.820000,96.339996,98.410004,94.891830,1377300
2018-11-21,99.150002,100.839996,98.550003,100.199997,96.617828,1255100
2018-11-23,99.150002,100.389999,98.550003,98.949997,95.412529,545000
2018-11-26,99.029999,99.940002,98.169998,98.910004,95.373962,1705300
2018-11-27,98.849998,99.139999,97.779999,98.690002,95.161827,1567500
